vehicle_id,insured_value_million_toman,risk_score,segment,has_own_damage_policy,record_type
V09309,250.0,1.96485267,standard,True,synthetic
V09310,884.654901,1.14614274,standard,True,synthetic
V09311,1136.922934,1.16160213,standard,True,synthetic
V09312,955.028854,1.26863125,standard,True,synthetic
V09313,274.293395,1.04977377,commercial,False,synthetic
V09314,2838.247201,0.78729127,preferred,False,synthetic
V09315,1233.141991,1.16547972,preferred,True,synthetic
V09316,250.0,1.60720994,standard,False,synthetic
V09317,446.496739,0.91241762,standard,True,synthetic
V09318,573.363653,0.49052029,preferred,False,synthetic
V09319,1311.722563,0.78567485,commercial,True,synthetic
V09320,1588.029682,1.28158579,standard,False,synthetic
V09321,878.344561,0.91327942,standard,True,synthetic
V09322,635.46798,0.57009416,preferred,True,synthetic
V09323,775.696599,1.62738151,standard,False,synthetic
V09324,851.53088,1.58812464,standard,True,synthetic
V09325,964.044971,0.88844902,standard,True,synthetic
V09326,819.172727,1.02911498,standard,False,synthetic
V09327,728.21912,3.00688173,standard,True,synthetic
V09328,640.643978,0.58491952,standard,True,synthetic
V09329,260.566196,1.36815169,commercial,False,synthetic
V09330,348.088186,0.95492357,standard,False,synthetic
V09331,934.238141,0.93001979,preferred,True,synthetic
V09332,969.832072,0.7292579,preferred,True,synthetic
V09333,1037.191814,1.29680061,commercial,True,synthetic
V09334,590.383997,0.76142315,standard,True,synthetic
V09335,1036.803838,1.46332779,standard,True,synthetic
V09336,738.517405,1.38920325,standard,True,synthetic
V09337,924.295618,1.21247092,standard,True,synthetic
V09338,1182.065735,1.00904509,standard,False,synthetic
V09339,894.94482,0.49565524,standard,True,synthetic
V09340,284.56867,0.91760381,preferred,False,synthetic
V09341,905.972108,0.5212114,preferred,True,synthetic
V09342,317.213338,1.72787431,standard,False,synthetic
V09343,379.41803,1.51812902,standard,False,synthetic
V09344,297.227606,0.88837036,preferred,False,synthetic
V09345,1032.977698,1.13102818,standard,True,synthetic
V09346,392.555691,1.3166189,preferred,True,synthetic
V09347,416.534293,0.65261808,standard,True,synthetic
V09348,723.457564,0.79035449,standard,True,synthetic
V09349,370.170657,1.07363219,standard,True,synthetic
V09350,897.383947,1.02497348,standard,False,synthetic
V09351,387.256383,0.88791196,standard,True,synthetic
V09352,747.323745,0.77417905,standard,True,synthetic
V09353,884.741479,0.81361963,commercial,True,synthetic
V09354,444.970122,1.07806656,standard,False,synthetic
V09355,338.511538,1.07550746,commercial,True,synthetic
V09356,354.177042,0.92300051,standard,True,synthetic
V09357,742.402382,1.93368363,commercial,True,synthetic
V09358,464.328187,0.71614907,preferred,False,synthetic
V09359,705.577958,0.54499277,standard,False,synthetic
V09360,959.025066,1.37586794,standard,True,synthetic
V09361,344.649734,0.85600233,standard,True,synthetic
V09362,341.788821,0.88050847,standard,True,synthetic
V09363,743.26531,0.89743609,standard,True,synthetic
V09364,573.745268,1.74639712,standard,False,synthetic
V09365,2159.061807,1.93924511,standard,False,synthetic
V09366,911.388804,0.63397507,standard,True,synthetic
V09367,257.134531,0.92942324,standard,False,synthetic
V09368,301.12695,1.27545109,preferred,True,synthetic
V09369,991.871269,0.98802671,preferred,False,synthetic
V09370,1395.472812,1.64425312,standard,False,synthetic
V09371,939.400379,1.13391459,standard,True,synthetic
V09372,723.474188,1.00420105,preferred,True,synthetic
V09373,332.56356,0.62086054,standard,True,synthetic
V09374,708.778843,0.94733743,standard,False,synthetic
V09375,838.418117,1.45933982,standard,True,synthetic
V09376,453.465612,1.2044302,standard,False,synthetic
V09377,589.963626,0.97066589,standard,True,synthetic
V09378,544.195613,1.63926303,preferred,True,synthetic
V09379,757.425361,1.66139391,standard,False,synthetic
V09380,1639.107316,1.10798908,standard,True,synthetic
V09381,1440.173629,0.95386617,standard,False,synthetic
V09382,323.769946,1.76989355,standard,False,synthetic
V09383,794.008232,0.99501309,preferred,False,synthetic
V09384,750.542247,0.77109983,preferred,False,synthetic
V09385,996.409136,0.84442544,preferred,True,synthetic
V09386,802.492421,1.35861269,standard,True,synthetic
V09387,887.811728,1.46687243,standard,True,synthetic
V09388,346.935338,1.20031746,standard,True,synthetic
V09389,1629.947377,0.83251398,standard,True,synthetic
V09390,785.433262,0.60717342,standard,False,synthetic
V09391,2132.377373,1.22798842,preferred,False,synthetic
V09392,653.563174,0.62332616,standard,True,synthetic
V09393,1573.77998,0.95328231,standard,False,synthetic
V09394,653.097625,1.23548321,standard,False,synthetic
V09395,688.65665,0.85293252,standard,False,synthetic
V09396,775.895671,0.77684692,preferred,True,synthetic
V09397,367.973889,0.99123082,commercial,True,synthetic
V09398,372.621898,0.86843093,commercial,True,synthetic
V09399,909.499308,1.24887695,standard,False,synthetic
V09400,603.674893,0.74590522,commercial,True,synthetic
V09401,675.089624,1.10842331,preferred,True,synthetic
V09402,1043.735554,0.58155093,standard,True,synthetic
V09403,976.920266,0.90791151,preferred,False,synthetic
V09404,3500.0,0.84823868,standard,False,synthetic
V09405,400.389367,1.62557742,preferred,True,synthetic
V09406,353.228525,0.86610673,standard,False,synthetic
V09407,410.377531,1.21893684,standard,False,synthetic
V09408,755.134969,1.77419073,standard,False,synthetic
V09409,322.037691,0.82514313,standard,False,synthetic
V09410,1161.872522,0.85473186,preferred,True,synthetic
V09411,1035.258231,0.88935563,commercial,False,synthetic
V09412,387.911566,0.7432801,commercial,False,synthetic
V09413,873.209107,1.2648473,standard,False,synthetic
V09414,491.345281,0.72039598,standard,True,synthetic
V09415,613.905435,0.40675167,preferred,True,synthetic
V09416,280.197493,0.70397877,standard,True,synthetic
V09417,603.46741,1.40916333,preferred,True,synthetic
V09418,805.176318,1.67327888,standard,False,synthetic
V09419,1328.454416,1.07324312,standard,True,synthetic
V09420,1144.526468,1.71918034,standard,True,synthetic
V09421,250.0,1.13046673,standard,False,synthetic
V09422,783.656128,1.19948563,standard,True,synthetic
V09423,553.271485,1.24125466,standard,False,synthetic
V09424,606.457161,0.80727927,standard,False,synthetic
V09425,250.0,0.79375339,standard,True,synthetic
V09426,250.0,2.83946085,standard,True,synthetic
V09427,524.892189,1.0488468,standard,True,synthetic
V09428,279.589647,1.0322097,preferred,True,synthetic
V09429,1668.605155,0.87221359,standard,False,synthetic
V09430,2902.895982,1.54114906,standard,True,synthetic
V09431,1689.198973,1.1217062,standard,False,synthetic
V09432,1311.929592,0.84797975,standard,False,synthetic
V09433,851.467895,1.21316446,standard,True,synthetic
V09434,694.359157,0.99522782,preferred,True,synthetic
V09435,1041.752026,1.3173401,standard,True,synthetic
V09436,333.335963,0.9900319,standard,False,synthetic
V09437,346.741683,1.27641307,standard,True,synthetic
V09438,568.267644,0.76320874,standard,True,synthetic
V09439,1423.928782,1.06190435,commercial,True,synthetic
V09440,1390.761622,0.63631185,preferred,False,synthetic
V09441,566.08874,1.5118265,standard,False,synthetic
V09442,577.165344,0.99129531,preferred,True,synthetic
V09443,519.086556,0.77577786,standard,False,synthetic
V09444,1419.949964,1.05508112,standard,True,synthetic
V09445,680.631175,1.04005546,standard,True,synthetic
V09446,991.555396,0.65968709,standard,False,synthetic
V09447,1067.612595,1.74114796,standard,True,synthetic
V09448,693.770278,0.8626683,preferred,True,synthetic
V09449,1388.800333,1.03813507,standard,True,synthetic
V09450,436.564095,1.51440646,standard,False,synthetic
V09451,600.961229,1.01362206,commercial,True,synthetic
V09452,808.257624,1.07492002,commercial,True,synthetic
V09453,1013.797235,0.56384442,standard,False,synthetic
V09454,964.512797,0.80297438,standard,False,synthetic
V09455,642.459039,1.02109958,preferred,False,synthetic
V09456,1407.116419,1.35563689,standard,True,synthetic
V09457,739.417306,0.83363972,standard,True,synthetic
V09458,372.510756,2.5858462,standard,False,synthetic
V09459,484.811757,1.10703014,standard,True,synthetic
V09460,532.126842,1.08395812,standard,False,synthetic
V09461,943.247646,1.41161053,standard,True,synthetic
V09462,694.739405,0.69425291,preferred,True,synthetic
V09463,570.386197,0.96050253,preferred,True,synthetic
V09464,983.521092,0.99914994,preferred,True,synthetic
V09465,543.190117,0.92616157,preferred,True,synthetic
V09466,602.441204,1.30164165,standard,True,synthetic
V09467,978.399381,1.17341361,standard,True,synthetic
V09468,356.002691,1.20835718,standard,False,synthetic
V09469,936.345237,1.51814777,standard,True,synthetic
V09470,929.126898,0.52010329,standard,True,synthetic
V09471,907.286544,0.54072898,preferred,False,synthetic
V09472,2289.328125,0.98283905,standard,True,synthetic
V09473,504.917852,1.13233302,preferred,True,synthetic
V09474,1862.656736,0.71943571,commercial,True,synthetic
V09475,1374.427352,1.02697531,standard,True,synthetic
V09476,422.187053,0.84520027,standard,True,synthetic
V09477,800.479438,1.3604,preferred,True,synthetic
V09478,1591.730744,0.84115457,standard,True,synthetic
V09479,550.491916,1.15293893,preferred,True,synthetic
V09480,250.0,0.91092643,preferred,True,synthetic
V09481,654.223545,0.86274109,standard,False,synthetic
V09482,715.58308,0.93004813,standard,False,synthetic
V09483,250.0,0.79439508,standard,True,synthetic
V09484,1734.379976,1.22021181,standard,True,synthetic
V09485,1290.243909,0.84864279,standard,True,synthetic
V09486,1250.800535,0.79773811,standard,False,synthetic
V09487,450.959685,0.82733505,preferred,False,synthetic
V09488,1036.310145,0.79222917,standard,False,synthetic
V09489,721.700943,0.92822638,standard,True,synthetic
V09490,2545.353997,1.66022125,standard,False,synthetic
V09491,2072.436921,2.12094103,preferred,True,synthetic
V09492,585.530829,0.80744555,standard,False,synthetic
V09493,560.947611,0.71071726,standard,True,synthetic
V09494,1059.428266,0.75601241,standard,True,synthetic
V09495,692.275874,1.01223655,standard,False,synthetic
V09496,605.809291,0.57748265,preferred,True,synthetic
V09497,1000.462787,0.9582518,standard,True,synthetic
V09498,340.982464,1.7538478,preferred,True,synthetic
V09499,1597.110926,1.31202441,standard,True,synthetic
V09500,1010.503241,0.83052409,preferred,True,synthetic
V09501,511.792498,0.80346228,preferred,True,synthetic
V09502,3034.523641,1.14529757,standard,True,synthetic
V09503,1233.715415,1.06471004,standard,True,synthetic
V09504,572.003098,1.42020744,standard,True,synthetic
V09505,353.632792,0.83961624,standard,False,synthetic
V09506,589.508698,0.68741013,standard,True,synthetic
V09507,566.104208,1.25098801,standard,True,synthetic
V09508,413.504345,0.72096528,standard,True,synthetic
V09509,670.101504,1.31431458,preferred,True,synthetic
V09510,889.734576,0.77642857,standard,True,synthetic
V09511,895.397891,0.71646708,commercial,True,synthetic
V09512,366.295987,0.86472984,standard,True,synthetic
V09513,327.083985,1.16047386,preferred,False,synthetic
V09514,345.063925,1.43245184,preferred,False,synthetic
V09515,705.096261,1.03169004,standard,True,synthetic
V09516,1460.558671,0.5875242,standard,True,synthetic
V09517,1189.286789,0.96217927,commercial,True,synthetic
V09518,1252.077365,1.52023618,standard,True,synthetic
V09519,400.144109,0.54051034,commercial,True,synthetic
V09520,380.402819,1.09223015,preferred,True,synthetic
V09521,250.0,1.18254029,preferred,True,synthetic
V09522,748.449456,1.59439466,standard,True,synthetic
V09523,356.258301,0.73144092,standard,True,synthetic
V09524,482.345272,0.84571987,preferred,False,synthetic
V09525,349.343645,1.79920062,standard,False,synthetic
V09526,757.603272,0.84394389,standard,True,synthetic
V09527,762.398721,0.67150723,standard,True,synthetic
V09528,618.141846,0.93527793,standard,True,synthetic
V09529,593.436328,3.03293353,standard,False,synthetic
V09530,604.775773,0.80271463,standard,True,synthetic
V09531,319.363264,1.15805875,standard,False,synthetic
V09532,809.616874,0.69115013,standard,False,synthetic
V09533,711.217472,0.9021944,commercial,True,synthetic
V09534,1051.042707,0.71128116,commercial,True,synthetic
V09535,1349.263278,1.61768069,preferred,False,synthetic
V09536,509.123448,1.01213197,standard,False,synthetic
V09537,2066.210375,0.90345497,standard,False,synthetic
V09538,514.696131,1.19536273,standard,False,synthetic
V09539,661.490462,0.92425362,preferred,True,synthetic
V09540,486.488149,0.98717396,preferred,True,synthetic
V09541,1575.399827,1.38134743,standard,False,synthetic
V09542,1290.08201,1.55367744,standard,True,synthetic
V09543,412.899789,1.4774873,standard,True,synthetic
V09544,1268.674535,1.63383007,standard,True,synthetic
V09545,817.295126,0.8562103,preferred,True,synthetic
V09546,988.405097,0.6847675,standard,False,synthetic
V09547,1132.09256,1.00629723,standard,True,synthetic
V09548,841.276491,1.03927616,standard,True,synthetic
V09549,1010.76457,1.04363036,preferred,True,synthetic
V09550,1096.846031,1.48884933,preferred,True,synthetic
V09551,997.79158,0.89573856,standard,True,synthetic
V09552,621.740704,0.58094146,commercial,False,synthetic
V09553,673.016249,1.05406882,standard,False,synthetic
V09554,808.550799,0.45765501,standard,True,synthetic
V09555,804.945159,0.74182761,preferred,True,synthetic
V09556,464.682234,1.44178188,standard,False,synthetic
V09557,330.92336,1.0640758,preferred,True,synthetic
V09558,396.591518,0.99898657,commercial,False,synthetic
V09559,1230.687792,0.65933198,standard,True,synthetic
V09560,394.393673,1.8509788,preferred,False,synthetic
V09561,724.931268,1.7313794,commercial,False,synthetic
V09562,500.95203,0.74569525,standard,True,synthetic
V09563,463.066191,1.03622871,standard,False,synthetic
V09564,397.216745,0.8554332,standard,True,synthetic
V09565,439.447617,0.62882108,preferred,True,synthetic
V09566,1575.613852,0.73575812,standard,True,synthetic
V09567,1422.345883,1.03817659,commercial,False,synthetic
V09568,1691.495397,0.82041786,commercial,True,synthetic
V09569,594.484113,0.74944246,commercial,True,synthetic
V09570,2296.789335,0.66969558,standard,False,synthetic
V09571,855.065372,2.05967524,preferred,True,synthetic
V09572,363.653698,1.1544962,standard,True,synthetic
V09573,352.97966,1.0158358,standard,True,synthetic
V09574,470.673676,0.90633467,standard,True,synthetic
V09575,791.86198,0.75920185,standard,False,synthetic
V09576,522.364505,1.21130346,preferred,True,synthetic
V09577,824.070042,1.12959527,standard,True,synthetic
V09578,472.676748,1.34743844,preferred,True,synthetic
V09579,355.297846,0.77473461,standard,True,synthetic
V09580,978.843593,1.93227126,standard,False,synthetic
V09581,870.648715,1.62966163,commercial,True,synthetic
V09582,257.417525,2.30582665,standard,False,synthetic
V09583,351.947238,1.22796072,commercial,True,synthetic
V09584,812.375941,1.37554008,standard,True,synthetic
V09585,250.0,1.21790405,standard,False,synthetic
V09586,737.922408,0.91980196,standard,True,synthetic
V09587,625.928092,1.47404023,preferred,False,synthetic
V09588,602.050981,0.79897256,preferred,True,synthetic
V09589,632.699091,0.6819776,commercial,False,synthetic
V09590,1065.216454,0.66530155,standard,False,synthetic
V09591,830.11308,1.3856961,standard,True,synthetic
V09592,879.183587,1.10228384,commercial,True,synthetic
V09593,563.301586,0.78365375,standard,False,synthetic
V09594,308.604124,1.63390473,commercial,False,synthetic
V09595,643.664188,1.72626068,preferred,True,synthetic
V09596,566.366809,1.136785,commercial,True,synthetic
V09597,491.036923,1.96106069,preferred,True,synthetic
V09598,2097.861803,1.35025153,standard,False,synthetic
V09599,550.188384,1.51284088,standard,True,synthetic
V09600,987.764873,0.54326371,preferred,False,synthetic
V09601,256.745474,1.11333276,standard,False,synthetic
