policy_id,vehicle_id,coverage_type,property_limit_million_toman,bodily_limit_million_toman,insured_value_million_toman,deductible_million_toman,one_month_exposure,risk_score,segment,empirical_claim_probability,mean_paid_loss_million_toman,record_type
TP08229,V08229,third_party_liability,100.0,1000.0,,0.0,1.0,0.91463707,standard,0.007,62.67822288,synthetic
OD08229,V08229,own_damage,,,566.562834,5.0,1.0,0.91463707,standard,0.014,24.95258607,synthetic
TP08230,V08230,third_party_liability,400.0,1000.0,,0.0,1.0,2.08964034,standard,0.009,67.575459,synthetic
OD08230,V08230,own_damage,,,629.270463,5.0,1.0,2.08964034,standard,0.021,27.42040993,synthetic
TP08231,V08231,third_party_liability,100.0,1500.0,,0.0,1.0,1.92465645,standard,0.009,64.66297145,synthetic
OD08231,V08231,own_damage,,,1038.876968,5.0,1.0,1.92465645,standard,0.018,26.03053982,synthetic
TP08232,V08232,third_party_liability,100.0,1500.0,,0.0,1.0,1.21604302,preferred,0.006,64.25534077,synthetic
OD08232,V08232,own_damage,,,1359.859992,5.0,1.0,1.21604302,preferred,0.02,29.98647075,synthetic
TP08233,V08233,third_party_liability,200.0,1000.0,,0.0,1.0,0.92341599,standard,0.006,89.22734877,synthetic
OD08233,V08233,own_damage,,,829.596662,5.0,1.0,0.92341599,standard,0.011,23.34990659,synthetic
TP08234,V08234,third_party_liability,200.0,1000.0,,0.0,1.0,0.91217468,commercial,0.001,63.66080066,synthetic
OD08234,V08234,own_damage,,,694.777381,5.0,1.0,0.91217468,commercial,0.009,28.81000068,synthetic
TP08235,V08235,third_party_liability,200.0,1000.0,,0.0,1.0,1.2800542,preferred,0.001,33.2651668,synthetic
OD08235,V08235,own_damage,,,582.77489,5.0,1.0,1.2800542,preferred,0.006,40.1912181,synthetic
TP08236,V08236,third_party_liability,200.0,1500.0,,0.0,1.0,1.0206478,standard,0.006,86.85203936,synthetic
TP08237,V08237,third_party_liability,200.0,1500.0,,0.0,1.0,1.05665779,standard,0.006,88.36807794,synthetic
TP08238,V08238,third_party_liability,200.0,1000.0,,0.0,1.0,0.58476622,standard,0.005,50.16529783,synthetic
TP08239,V08239,third_party_liability,200.0,1000.0,,0.0,1.0,1.28756005,standard,0.008,85.21375508,synthetic
OD08239,V08239,own_damage,,,631.043791,5.0,1.0,1.28756005,standard,0.016,28.04520121,synthetic
TP08240,V08240,third_party_liability,200.0,1000.0,,0.0,1.0,1.22953355,standard,0.002,66.41498085,synthetic
OD08240,V08240,own_damage,,,822.610997,5.0,1.0,1.22953355,standard,0.007,15.48598178,synthetic
TP08241,V08241,third_party_liability,400.0,1000.0,,0.0,1.0,0.70450575,commercial,0.003,112.63689025,synthetic
OD08241,V08241,own_damage,,,905.883895,5.0,1.0,0.70450575,commercial,0.006,16.0941013,synthetic
TP08242,V08242,third_party_liability,400.0,1500.0,,0.0,1.0,1.67695754,commercial,0.011,81.22469931,synthetic
TP08243,V08243,third_party_liability,200.0,1000.0,,0.0,1.0,0.63137004,preferred,0.002,32.80947275,synthetic
TP08244,V08244,third_party_liability,100.0,1000.0,,0.0,1.0,0.82246482,standard,0.006,69.78689748,synthetic
TP08245,V08245,third_party_liability,200.0,1000.0,,0.0,1.0,0.85078493,standard,0.007,65.74338897,synthetic
OD08245,V08245,own_damage,,,1340.554312,5.0,1.0,0.85078493,standard,0.012,25.0335457,synthetic
TP08246,V08246,third_party_liability,200.0,1000.0,,0.0,1.0,1.51409832,standard,0.007,76.59181666,synthetic
TP08247,V08247,third_party_liability,400.0,1500.0,,0.0,1.0,0.91047215,standard,0.003,78.07843217,synthetic
TP08248,V08248,third_party_liability,100.0,1500.0,,0.0,1.0,0.58992682,commercial,0.002,109.74644753,synthetic
OD08248,V08248,own_damage,,,1489.251646,5.0,1.0,0.58992682,commercial,0.003,19.16431279,synthetic
TP08249,V08249,third_party_liability,200.0,1500.0,,0.0,1.0,0.71324082,standard,0.003,86.86229813,synthetic
OD08249,V08249,own_damage,,,497.58899,5.0,1.0,0.71324082,standard,0.007,13.87163048,synthetic
TP08250,V08250,third_party_liability,100.0,1000.0,,0.0,1.0,1.30867394,standard,0.002,78.9377031,synthetic
TP08251,V08251,third_party_liability,100.0,1000.0,,0.0,1.0,0.51480101,standard,0.001,100.0,synthetic
OD08251,V08251,own_damage,,,1095.995644,5.0,1.0,0.51480101,standard,0.003,25.2972026,synthetic
TP08252,V08252,third_party_liability,200.0,1500.0,,0.0,1.0,0.7743232,preferred,0.0,0.0,synthetic
TP08253,V08253,third_party_liability,200.0,1000.0,,0.0,1.0,1.06203939,commercial,0.003,71.85088907,synthetic
OD08253,V08253,own_damage,,,1306.96476,5.0,1.0,1.06203939,commercial,0.012,19.32728536,synthetic
TP08254,V08254,third_party_liability,200.0,1000.0,,0.0,1.0,0.78906222,standard,0.002,93.95360654,synthetic
OD08254,V08254,own_damage,,,464.366933,5.0,1.0,0.78906222,standard,0.004,31.61299472,synthetic
TP08255,V08255,third_party_liability,400.0,1500.0,,0.0,1.0,1.1117737,standard,0.007,137.48962174,synthetic
OD08255,V08255,own_damage,,,1084.299159,5.0,1.0,1.1117737,standard,0.012,31.3814997,synthetic
TP08256,V08256,third_party_liability,200.0,1000.0,,0.0,1.0,0.63063001,preferred,0.001,37.94770097,synthetic
TP08257,V08257,third_party_liability,100.0,1000.0,,0.0,1.0,0.51877253,standard,0.001,100.0,synthetic
OD08257,V08257,own_damage,,,913.499733,5.0,1.0,0.51877253,standard,0.001,17.06904805,synthetic
TP08258,V08258,third_party_liability,400.0,1000.0,,0.0,1.0,1.09192012,standard,0.002,107.11380009,synthetic
OD08258,V08258,own_damage,,,1368.664687,5.0,1.0,1.09192012,standard,0.007,38.10699318,synthetic
TP08259,V08259,third_party_liability,100.0,1500.0,,0.0,1.0,0.89725398,standard,0.005,53.89536859,synthetic
OD08259,V08259,own_damage,,,1105.487754,5.0,1.0,0.89725398,standard,0.009,20.82346528,synthetic
TP08260,V08260,third_party_liability,400.0,1000.0,,0.0,1.0,1.19955317,standard,0.007,87.29883327,synthetic
OD08260,V08260,own_damage,,,593.871014,5.0,1.0,1.19955317,standard,0.015,22.33407259,synthetic
TP08261,V08261,third_party_liability,200.0,1000.0,,0.0,1.0,0.60482851,standard,0.002,112.36844221,synthetic
OD08261,V08261,own_damage,,,250.0,5.0,1.0,0.60482851,standard,0.007,26.51487567,synthetic
TP08262,V08262,third_party_liability,200.0,1500.0,,0.0,1.0,0.76911247,commercial,0.0,0.0,synthetic
OD08262,V08262,own_damage,,,1129.590014,5.0,1.0,0.76911247,commercial,0.003,32.69143435,synthetic
TP08263,V08263,third_party_liability,100.0,1000.0,,0.0,1.0,0.96953697,standard,0.003,35.82886008,synthetic
OD08263,V08263,own_damage,,,1167.314425,5.0,1.0,0.96953697,standard,0.006,24.31825303,synthetic
TP08264,V08264,third_party_liability,200.0,1000.0,,0.0,1.0,0.90512739,standard,0.002,163.74787539,synthetic
OD08264,V08264,own_damage,,,603.550952,5.0,1.0,0.90512739,standard,0.011,26.33343467,synthetic
TP08265,V08265,third_party_liability,100.0,1000.0,,0.0,1.0,1.13193479,standard,0.004,72.31384941,synthetic
OD08265,V08265,own_damage,,,666.683329,5.0,1.0,1.13193479,standard,0.01,29.56944727,synthetic
TP08266,V08266,third_party_liability,400.0,1500.0,,0.0,1.0,1.36238256,standard,0.009,78.37854159,synthetic
TP08267,V08267,third_party_liability,400.0,1000.0,,0.0,1.0,1.56629066,standard,0.007,58.66641215,synthetic
TP08268,V08268,third_party_liability,200.0,1500.0,,0.0,1.0,1.02899624,standard,0.003,68.38136991,synthetic
OD08268,V08268,own_damage,,,696.246452,5.0,1.0,1.02899624,standard,0.007,18.9729458,synthetic
TP08269,V08269,third_party_liability,400.0,1500.0,,0.0,1.0,0.80599128,standard,0.004,56.73685639,synthetic
OD08269,V08269,own_damage,,,423.480453,5.0,1.0,0.80599128,standard,0.006,24.8290539,synthetic
TP08270,V08270,third_party_liability,400.0,1000.0,,0.0,1.0,0.84921714,standard,0.001,145.18055726,synthetic
OD08270,V08270,own_damage,,,485.482753,5.0,1.0,0.84921714,standard,0.003,11.97386825,synthetic
TP08271,V08271,third_party_liability,200.0,1000.0,,0.0,1.0,0.73079331,standard,0.003,82.62042374,synthetic
OD08271,V08271,own_damage,,,891.554425,5.0,1.0,0.73079331,standard,0.006,37.3222905,synthetic
TP08272,V08272,third_party_liability,200.0,1000.0,,0.0,1.0,0.61132484,standard,0.003,106.49924676,synthetic
TP08273,V08273,third_party_liability,200.0,1500.0,,0.0,1.0,1.27852434,preferred,0.006,150.07109808,synthetic
TP08274,V08274,third_party_liability,200.0,1000.0,,0.0,1.0,1.77674415,preferred,0.005,86.27431194,synthetic
OD08274,V08274,own_damage,,,1180.247116,5.0,1.0,1.77674415,preferred,0.016,35.95604396,synthetic
TP08275,V08275,third_party_liability,100.0,1000.0,,0.0,1.0,0.74431757,standard,0.001,86.27195465,synthetic
OD08275,V08275,own_damage,,,1114.999891,5.0,1.0,0.74431757,standard,0.007,40.12441909,synthetic
TP08276,V08276,third_party_liability,400.0,1000.0,,0.0,1.0,0.82763016,standard,0.003,78.03276673,synthetic
TP08277,V08277,third_party_liability,200.0,1000.0,,0.0,1.0,1.07563849,commercial,0.006,93.43171826,synthetic
OD08277,V08277,own_damage,,,804.618657,5.0,1.0,1.07563849,commercial,0.013,17.40479273,synthetic
TP08278,V08278,third_party_liability,400.0,1000.0,,0.0,1.0,1.15734977,preferred,0.003,84.80477977,synthetic
OD08278,V08278,own_damage,,,749.583938,5.0,1.0,1.15734977,preferred,0.011,24.91867102,synthetic
TP08279,V08279,third_party_liability,400.0,1000.0,,0.0,1.0,1.09443747,standard,0.001,31.76495758,synthetic
OD08279,V08279,own_damage,,,400.845773,5.0,1.0,1.09443747,standard,0.011,22.60093332,synthetic
TP08280,V08280,third_party_liability,200.0,1000.0,,0.0,1.0,0.72622108,standard,0.003,118.78388155,synthetic
TP08281,V08281,third_party_liability,400.0,1000.0,,0.0,1.0,0.76749059,standard,0.003,44.07964931,synthetic
TP08282,V08282,third_party_liability,200.0,1500.0,,0.0,1.0,1.10931617,preferred,0.001,82.01391493,synthetic
OD08282,V08282,own_damage,,,429.040237,5.0,1.0,1.10931617,preferred,0.008,16.97042556,synthetic
TP08283,V08283,third_party_liability,200.0,1500.0,,0.0,1.0,0.77829629,standard,0.005,46.5669225,synthetic
OD08283,V08283,own_damage,,,948.222505,5.0,1.0,0.77829629,standard,0.009,17.99506085,synthetic
TP08284,V08284,third_party_liability,200.0,1000.0,,0.0,1.0,0.4,standard,0.0,0.0,synthetic
OD08284,V08284,own_damage,,,1033.919465,5.0,1.0,0.4,standard,0.0,0.0,synthetic
TP08285,V08285,third_party_liability,100.0,1000.0,,0.0,1.0,1.14092132,standard,0.006,82.15014085,synthetic
TP08286,V08286,third_party_liability,200.0,1000.0,,0.0,1.0,2.52652573,standard,0.009,96.47274469,synthetic
TP08287,V08287,third_party_liability,200.0,1500.0,,0.0,1.0,1.13910101,preferred,0.006,101.0695163,synthetic
OD08287,V08287,own_damage,,,416.619087,5.0,1.0,1.13910101,preferred,0.011,19.84837708,synthetic
TP08288,V08288,third_party_liability,200.0,1000.0,,0.0,1.0,0.93914234,standard,0.005,65.79601193,synthetic
OD08288,V08288,own_damage,,,812.258606,5.0,1.0,0.93914234,standard,0.01,23.58520677,synthetic
TP08289,V08289,third_party_liability,400.0,1000.0,,0.0,1.0,1.2940119,standard,0.011,94.89426627,synthetic
OD08289,V08289,own_damage,,,876.312176,5.0,1.0,1.2940119,standard,0.018,37.98906174,synthetic
TP08290,V08290,third_party_liability,200.0,1000.0,,0.0,1.0,1.04363534,standard,0.005,64.66593568,synthetic
TP08291,V08291,third_party_liability,100.0,1500.0,,0.0,1.0,0.51572304,standard,0.002,88.5949882,synthetic
TP08292,V08292,third_party_liability,400.0,1500.0,,0.0,1.0,1.61015313,commercial,0.003,53.88687201,synthetic
TP08293,V08293,third_party_liability,400.0,1500.0,,0.0,1.0,0.95277404,commercial,0.003,32.11814707,synthetic
OD08293,V08293,own_damage,,,300.028123,5.0,1.0,0.95277404,commercial,0.006,24.17960834,synthetic
TP08294,V08294,third_party_liability,200.0,1000.0,,0.0,1.0,0.81463925,standard,0.001,34.03549519,synthetic
OD08294,V08294,own_damage,,,1380.142547,5.0,1.0,0.81463925,standard,0.009,30.85852342,synthetic
TP08295,V08295,third_party_liability,100.0,1000.0,,0.0,1.0,0.9313889,commercial,0.006,59.34723285,synthetic
TP08296,V08296,third_party_liability,200.0,1000.0,,0.0,1.0,0.72149622,preferred,0.007,53.22386965,synthetic
OD08296,V08296,own_damage,,,644.539615,5.0,1.0,0.72149622,preferred,0.012,30.80647716,synthetic
TP08297,V08297,third_party_liability,100.0,1000.0,,0.0,1.0,0.4,standard,0.002,78.0175096,synthetic
OD08297,V08297,own_damage,,,861.603772,5.0,1.0,0.4,standard,0.002,18.57381142,synthetic
TP08298,V08298,third_party_liability,200.0,1500.0,,0.0,1.0,2.25461703,standard,0.01,73.73579319,synthetic
TP08299,V08299,third_party_liability,100.0,1000.0,,0.0,1.0,1.16850402,standard,0.004,81.75258145,synthetic
OD08299,V08299,own_damage,,,764.66311,5.0,1.0,1.16850402,standard,0.013,29.59564178,synthetic
TP08300,V08300,third_party_liability,100.0,1000.0,,0.0,1.0,0.75360506,standard,0.003,105.29284519,synthetic
OD08300,V08300,own_damage,,,1058.358245,5.0,1.0,0.75360506,standard,0.008,29.64902674,synthetic
TP08301,V08301,third_party_liability,200.0,1000.0,,0.0,1.0,1.29063423,standard,0.004,126.11308196,synthetic
OD08301,V08301,own_damage,,,317.827826,5.0,1.0,1.29063423,standard,0.012,48.26551735,synthetic
TP08302,V08302,third_party_liability,200.0,1500.0,,0.0,1.0,1.47992424,standard,0.009,90.18685278,synthetic
OD08302,V08302,own_damage,,,396.543958,5.0,1.0,1.47992424,standard,0.018,23.427631,synthetic
TP08303,V08303,third_party_liability,400.0,1500.0,,0.0,1.0,1.50219773,commercial,0.002,194.61838912,synthetic
OD08303,V08303,own_damage,,,441.646758,5.0,1.0,1.50219773,commercial,0.013,26.50697831,synthetic
TP08304,V08304,third_party_liability,400.0,1000.0,,0.0,1.0,1.03283777,standard,0.004,48.73150236,synthetic
OD08304,V08304,own_damage,,,298.925757,5.0,1.0,1.03283777,standard,0.007,20.28624663,synthetic
TP08305,V08305,third_party_liability,100.0,1000.0,,0.0,1.0,0.7986615,standard,0.003,57.23742455,synthetic
OD08305,V08305,own_damage,,,1082.400467,5.0,1.0,0.7986615,standard,0.003,20.70015636,synthetic
TP08306,V08306,third_party_liability,200.0,1500.0,,0.0,1.0,0.83408659,preferred,0.004,101.72036566,synthetic
OD08306,V08306,own_damage,,,954.744893,5.0,1.0,0.83408659,preferred,0.007,27.8415489,synthetic
TP08307,V08307,third_party_liability,100.0,1500.0,,0.0,1.0,1.3413476,preferred,0.008,47.74336012,synthetic
OD08307,V08307,own_damage,,,1422.425253,5.0,1.0,1.3413476,preferred,0.016,30.89368625,synthetic
TP08308,V08308,third_party_liability,200.0,1000.0,,0.0,1.0,0.96922353,commercial,0.006,33.07585581,synthetic
OD08308,V08308,own_damage,,,954.539623,5.0,1.0,0.96922353,commercial,0.011,18.9054663,synthetic
TP08309,V08309,third_party_liability,400.0,1000.0,,0.0,1.0,0.94129033,standard,0.007,119.10691604,synthetic
OD08309,V08309,own_damage,,,662.579661,5.0,1.0,0.94129033,standard,0.012,27.99644584,synthetic
TP08310,V08310,third_party_liability,200.0,1500.0,,0.0,1.0,0.77037194,standard,0.005,119.94684287,synthetic
TP08311,V08311,third_party_liability,200.0,1500.0,,0.0,1.0,1.23702035,standard,0.004,131.75536841,synthetic
OD08311,V08311,own_damage,,,2297.926385,5.0,1.0,1.23702035,standard,0.01,19.5077946,synthetic
TP08312,V08312,third_party_liability,200.0,1000.0,,0.0,1.0,0.54615033,standard,0.0,0.0,synthetic
OD08312,V08312,own_damage,,,664.884926,5.0,1.0,0.54615033,standard,0.0,0.0,synthetic
TP08313,V08313,third_party_liability,100.0,1000.0,,0.0,1.0,0.93990182,standard,0.002,68.72610337,synthetic
OD08313,V08313,own_damage,,,524.956327,5.0,1.0,0.93990182,standard,0.008,47.67434294,synthetic
TP08314,V08314,third_party_liability,100.0,1500.0,,0.0,1.0,0.70587328,standard,0.005,65.89402355,synthetic
OD08314,V08314,own_damage,,,1302.007471,5.0,1.0,0.70587328,standard,0.006,18.99599754,synthetic
TP08315,V08315,third_party_liability,200.0,1000.0,,0.0,1.0,1.47553281,preferred,0.008,57.25515068,synthetic
TP08316,V08316,third_party_liability,200.0,1000.0,,0.0,1.0,1.24263052,preferred,0.003,151.17633033,synthetic
OD08316,V08316,own_damage,,,513.861435,5.0,1.0,1.24263052,preferred,0.007,35.13036633,synthetic
TP08317,V08317,third_party_liability,100.0,1000.0,,0.0,1.0,0.77927421,preferred,0.002,41.37935709,synthetic
OD08317,V08317,own_damage,,,644.769583,5.0,1.0,0.77927421,preferred,0.005,11.80146347,synthetic
TP08318,V08318,third_party_liability,400.0,1000.0,,0.0,1.0,0.61631946,standard,0.001,115.21089614,synthetic
OD08318,V08318,own_damage,,,347.67238,5.0,1.0,0.61631946,standard,0.006,30.13212995,synthetic
TP08319,V08319,third_party_liability,200.0,1500.0,,0.0,1.0,0.7700278,preferred,0.003,146.51939218,synthetic
OD08319,V08319,own_damage,,,1166.34415,5.0,1.0,0.7700278,preferred,0.008,23.99712516,synthetic
TP08320,V08320,third_party_liability,400.0,1000.0,,0.0,1.0,0.76671208,preferred,0.007,63.58568294,synthetic
OD08320,V08320,own_damage,,,602.496633,5.0,1.0,0.76671208,preferred,0.01,19.23309754,synthetic
TP08321,V08321,third_party_liability,200.0,1500.0,,0.0,1.0,1.39580639,preferred,0.009,65.22981585,synthetic
OD08321,V08321,own_damage,,,981.704722,5.0,1.0,1.39580639,preferred,0.013,14.72301444,synthetic
TP08322,V08322,third_party_liability,100.0,1000.0,,0.0,1.0,1.72989857,standard,0.005,62.65343407,synthetic
OD08322,V08322,own_damage,,,807.6473,5.0,1.0,1.72989857,standard,0.017,33.55702469,synthetic
TP08323,V08323,third_party_liability,400.0,1500.0,,0.0,1.0,1.29890811,standard,0.006,131.05136074,synthetic
OD08323,V08323,own_damage,,,884.604838,5.0,1.0,1.29890811,standard,0.015,16.14773064,synthetic
TP08324,V08324,third_party_liability,400.0,1500.0,,0.0,1.0,1.82465024,standard,0.007,48.92734331,synthetic
OD08324,V08324,own_damage,,,601.605528,5.0,1.0,1.82465024,standard,0.016,36.8098246,synthetic
TP08325,V08325,third_party_liability,200.0,1500.0,,0.0,1.0,0.96016418,standard,0.004,47.10389154,synthetic
OD08325,V08325,own_damage,,,263.209015,5.0,1.0,0.96016418,standard,0.008,22.91676248,synthetic
TP08326,V08326,third_party_liability,200.0,1500.0,,0.0,1.0,1.33802371,standard,0.008,53.03669018,synthetic
TP08327,V08327,third_party_liability,200.0,1000.0,,0.0,1.0,1.12337473,preferred,0.007,108.30090283,synthetic
OD08327,V08327,own_damage,,,535.809688,5.0,1.0,1.12337473,preferred,0.014,25.8702176,synthetic
TP08328,V08328,third_party_liability,100.0,1500.0,,0.0,1.0,0.66089238,preferred,0.005,76.53425441,synthetic
OD08328,V08328,own_damage,,,1111.547609,5.0,1.0,0.66089238,preferred,0.008,24.24070662,synthetic
TP08329,V08329,third_party_liability,200.0,1000.0,,0.0,1.0,1.40505306,standard,0.002,99.59499338,synthetic
OD08329,V08329,own_damage,,,1191.140543,5.0,1.0,1.40505306,standard,0.01,30.14096849,synthetic
TP08330,V08330,third_party_liability,400.0,1500.0,,0.0,1.0,1.26970386,standard,0.005,46.84742173,synthetic
OD08330,V08330,own_damage,,,533.673866,5.0,1.0,1.26970386,standard,0.012,25.26472441,synthetic
TP08331,V08331,third_party_liability,400.0,1000.0,,0.0,1.0,0.92314961,preferred,0.002,21.19175397,synthetic
OD08331,V08331,own_damage,,,947.943483,5.0,1.0,0.92314961,preferred,0.006,24.46823519,synthetic
TP08332,V08332,third_party_liability,400.0,1000.0,,0.0,1.0,1.20416218,standard,0.006,69.27124106,synthetic
OD08332,V08332,own_damage,,,273.804817,5.0,1.0,1.20416218,standard,0.012,30.10738057,synthetic
TP08333,V08333,third_party_liability,100.0,1000.0,,0.0,1.0,0.98749994,standard,0.002,38.12879929,synthetic
OD08333,V08333,own_damage,,,814.602699,5.0,1.0,0.98749994,standard,0.005,28.59886221,synthetic
TP08334,V08334,third_party_liability,200.0,1000.0,,0.0,1.0,0.90732801,preferred,0.006,83.93785325,synthetic
OD08334,V08334,own_damage,,,661.971041,5.0,1.0,0.90732801,preferred,0.009,18.29038379,synthetic
TP08335,V08335,third_party_liability,200.0,1500.0,,0.0,1.0,1.03449833,commercial,0.003,44.02256574,synthetic
TP08336,V08336,third_party_liability,100.0,1500.0,,0.0,1.0,1.01764224,standard,0.004,85.4155807,synthetic
OD08336,V08336,own_damage,,,786.464776,5.0,1.0,1.01764224,standard,0.01,28.36073411,synthetic
TP08337,V08337,third_party_liability,200.0,1500.0,,0.0,1.0,0.8856872,standard,0.005,49.98577055,synthetic
TP08338,V08338,third_party_liability,400.0,1000.0,,0.0,1.0,0.91351173,commercial,0.001,66.74944295,synthetic
OD08338,V08338,own_damage,,,873.55753,5.0,1.0,0.91351173,commercial,0.007,36.38060924,synthetic
TP08339,V08339,third_party_liability,400.0,1000.0,,0.0,1.0,1.53607097,standard,0.002,28.22581203,synthetic
OD08339,V08339,own_damage,,,1172.444997,5.0,1.0,1.53607097,standard,0.011,19.88162043,synthetic
TP08340,V08340,third_party_liability,200.0,1000.0,,0.0,1.0,1.03426925,standard,0.006,122.04677223,synthetic
OD08340,V08340,own_damage,,,833.252788,5.0,1.0,1.03426925,standard,0.018,22.0169036,synthetic
TP08341,V08341,third_party_liability,200.0,1500.0,,0.0,1.0,1.53725369,preferred,0.007,48.23500998,synthetic
OD08341,V08341,own_damage,,,550.253343,5.0,1.0,1.53725369,preferred,0.015,28.6508688,synthetic
