month_id,accident_count,at_fault_own_damage_claim_count,injured_party_excess_own_damage_claim_count,third_party_liability_claim_count,total_claim_count,own_damage_paid_million_toman,third_party_property_paid_million_toman,third_party_bodily_paid_million_toman,total_insurer_paid_loss_million_toman,uncovered_property_excess_million_toman,source_row_number,source_sha256,critical_checks_pass
M0884,93,61,1,33,95,1850.6709762688806,2660.932341052873,637.9281653707367,5149.5314826924905,454.8081050150406,884,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0885,74,57,0,29,86,1272.0104879759242,1879.9116955200739,582.2165544967513,3734.138737992749,781.7074763119213,885,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0886,99,69,0,39,108,1731.8430932389822,2416.0459769652693,643.6647851492667,4791.553855353519,43.93444055878237,886,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0887,96,70,0,38,108,1800.4915088374592,2135.8801198614096,1036.85055645438,4973.222185153249,230.77020220479022,887,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0888,90,66,0,41,107,1567.9766282650512,2374.8420893721013,1556.2613359664647,5499.080053603617,117.84166864364249,888,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0889,88,56,0,38,94,1708.7451030532893,2432.465178583983,1177.1429780304152,5318.353259667687,133.41992125156418,889,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0890,112,80,0,42,122,1909.370996263604,2255.8567760786113,623.3274655921191,4788.555237934335,344.0426355084165,890,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0891,96,66,0,37,103,1931.7206620174218,2423.578615081445,1364.8200961431303,5720.119373241997,85.91294704507581,891,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0892,89,64,1,40,105,1569.710880854245,2790.5971619343845,690.9000650618237,5051.208107850453,298.24095788401917,892,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0893,93,66,0,40,106,1850.5224073064924,2350.668692835848,1236.3392419605104,5437.530342102851,201.5290569063565,893,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0894,100,75,1,40,116,2169.9426888717894,2627.6163741171054,1272.864155119051,6070.423218107946,122.81639421306957,894,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0895,99,73,1,43,117,1953.1681813214896,3052.713746409411,1522.1361437885396,6528.018071519441,341.2012479944544,895,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0896,100,60,0,43,103,1425.1560652485039,2896.010951693162,790.2008352100961,5111.367852151761,382.76497212327183,896,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0897,102,75,1,39,115,2248.4016337643466,2287.717685522545,357.0488735524521,4893.168192839344,39.31773679875326,897,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0898,102,77,0,37,114,1995.7135592136538,2460.2848166615768,1248.4651518732708,5704.463527748501,190.1950563579471,898,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0899,116,75,0,50,125,2111.800725432905,3344.715004861344,812.2868640990501,6268.802594393299,702.8406036979017,899,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0900,92,61,0,31,92,1654.0632146601374,1817.422154176362,506.9820715094674,3978.4674403459667,0.0,900,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0901,92,66,0,35,101,1735.6582963618655,2072.7969827812203,810.3362317207764,4618.791510863863,592.9275760948348,901,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0902,102,72,1,38,111,1961.4672048687619,2301.761043913894,1181.9974320646377,5445.225680847294,471.73343036973426,902,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0903,96,69,0,37,106,2034.8077545157792,2410.226411057235,795.6627932928891,5240.696958865903,89.63887257522225,903,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0904,103,69,1,45,115,1824.990770282316,3392.690799477112,461.5995243160779,5679.281094075505,186.43212757940682,904,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0905,99,67,0,46,113,1589.6812360441384,2896.8925476606355,624.3171849697297,5110.890968674504,76.9698149648573,905,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0906,88,61,2,31,94,2405.848047442517,1584.7020959258375,1577.6143415310962,5568.164484899451,1.9998084423316413,906,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0907,80,57,0,24,81,1677.1632768920567,1575.85239046202,1932.0106199466172,5185.026287300694,0.0,907,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0908,98,64,1,34,99,1772.7711049135482,2190.86996867017,1151.9415734969805,5115.582647080699,228.19173983044422,908,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0909,89,61,1,40,102,1979.8404196072267,2421.3823372002944,862.6067737017263,5263.829530509248,0.0,909,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0910,113,81,0,51,132,2246.1981267210294,3361.995630586749,1555.8404370224675,7164.0341943302465,111.97442452028474,910,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0911,101,77,0,45,122,1951.5044042886773,3187.356228386972,846.6340173177072,5985.494649993356,345.5673456872273,911,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0912,111,77,0,38,115,2054.374357172648,2145.6384229105356,795.0784241020481,4995.091204185232,3.8464652189563253,912,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0913,102,73,0,39,112,1925.6621250406072,1905.6020202231045,334.1831809608542,4165.447326224566,46.07336157750805,913,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0914,104,75,1,35,111,1811.0376023102353,2367.6496199544745,206.29715205585774,4384.984374320567,0.0,914,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0915,97,74,0,38,112,1951.8727227753798,2403.2748680684385,469.88933698403804,4825.036927827857,317.53717637287,915,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0916,113,73,1,46,120,1953.2519265987157,2901.2901218157485,676.216953459555,5530.759001874019,0.0,916,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0917,105,67,0,37,104,1586.052340748881,2283.167204928871,1089.3147706590253,4958.534316336777,351.72616552295614,917,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0918,115,82,0,49,131,2296.8506614979424,2716.8072190505754,437.4630008538621,5451.12088140238,492.7626752018123,918,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0919,104,78,0,39,117,2088.2209824973265,2600.122402352319,475.7146074098255,5164.057992259472,275.3393517111542,919,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0920,111,79,0,47,126,2384.143581810062,2646.556018691391,1272.4508174652988,6303.150417966752,0.0,920,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0921,104,71,1,40,112,2021.9089210200657,2936.034608105576,819.4566802265007,5777.400209352142,53.842795123946274,921,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0922,90,57,0,33,90,1351.2960888905927,1777.2765519566356,351.3030391682511,3479.8756800154792,64.7769350263126,922,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0923,108,76,0,39,115,2165.566076041389,2343.1071330965087,621.2207043365896,5129.893913474488,25.79799291965257,923,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0924,90,63,0,35,98,1810.26893898844,2490.9728080175323,2095.628384055089,6396.870131061061,166.76190756307088,924,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0925,97,66,0,35,101,1949.826484508365,1922.6304570275374,298.5696604050196,4171.026601940922,16.427230946712456,925,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0926,104,80,1,43,124,2332.096098337157,2359.8395577951983,777.7646292804915,5469.700285412846,240.5755006007067,926,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0927,112,69,0,41,110,1759.1619398075215,2891.277419943573,862.1371422725348,5512.5765020236295,293.75374071453854,927,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0928,104,81,0,53,134,2145.563144106642,3318.3311441789774,800.2356170137012,6264.12990529932,282.9501279526007,928,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0929,101,68,0,46,114,2328.495631952529,2787.020709026087,618.2118772692008,5733.7282182478175,61.26766108557838,929,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0930,116,86,0,49,135,2474.19707472201,3219.8672024619905,1457.6871542184617,7151.751431402462,346.52970698243024,930,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0931,92,68,0,41,109,1627.4971868636007,2354.9991345514536,1298.137139317444,5280.633460732499,3.1952855654548387,931,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0932,107,77,1,43,121,1903.335155570039,3141.9175001073704,1387.5017881180063,6432.754443795416,50.711786649672376,932,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0933,111,76,1,41,118,2339.3279652168276,2912.939622994608,890.5879265038739,6142.855514715309,0.0,933,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0934,108,71,0,45,116,2020.5632470615312,3132.766277892649,1145.529419746981,6298.858944701162,220.36503318872323,934,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0935,83,54,0,29,83,1368.3564446715407,1712.361317660255,256.1219216777561,3336.839684009552,125.03281839811808,935,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0936,101,70,0,47,117,1821.2659881396164,2712.664476955104,891.9452955288584,5425.8757606235795,0.0,936,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0937,102,67,0,40,107,1654.9399277227708,2683.359705464499,1117.5976708644678,5455.897304051737,13.363166732355197,937,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0938,95,70,3,53,126,1926.818386136983,3447.5371389087495,908.9973082339319,6283.352833279664,264.0034887906764,938,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0939,106,70,2,35,107,2197.516050484674,2943.341035808055,218.71700686532859,5359.574093158058,5.152951574727268,939,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0940,116,83,0,46,129,2405.0883854035305,3053.391637665564,660.7395588947633,6119.219581963857,405.48061531177615,940,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0941,134,86,0,56,142,2109.486268931799,3403.0039322559696,1010.265292763613,6522.755493951381,183.27115410134257,941,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0942,96,73,1,37,111,2251.3148056412138,2232.1604098477715,928.3146838140199,5411.789899303005,46.47972184740172,942,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0943,94,64,0,39,103,1917.8781491606753,2578.8118347507607,1336.604461639824,5833.29444555126,1091.8524572520798,943,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0944,89,62,0,33,95,1625.1402253167855,1939.601494007749,837.413044274594,4402.154763599128,36.358602799293536,944,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0945,100,71,0,37,108,1896.6206920195657,2148.688059130394,1380.079310373452,5425.388061523412,154.93852267731822,945,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0946,103,73,2,49,124,1859.0456081697387,4173.403338425025,1265.1805234125281,7297.629470007292,401.0471161242742,946,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0947,104,72,1,45,118,2023.83824145077,2627.5238984851107,542.624410358877,5193.986550294758,190.85445158953587,947,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0948,95,63,0,44,107,1810.441334559672,3055.9787942296844,93.69521891000977,4960.115347699366,308.2495240089263,948,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0949,97,66,0,40,106,1612.5796100786768,2221.044960437013,377.46648923221164,4211.091059747901,431.7918867446269,949,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0950,96,65,0,38,103,1929.8741039171337,2355.5546069530533,683.1239791518228,4968.552690022009,54.529656165904555,950,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0951,106,74,0,40,114,1856.574187474588,2639.4192887149497,413.47624954909077,4909.469725738628,18.371936282037836,951,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0952,97,69,1,47,117,1861.0891611772113,2549.7444481852813,1340.2485392641042,5751.082148626598,324.16367406763925,952,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0953,98,69,1,38,108,2251.1590644001717,2934.7717657312432,1048.162579706978,6234.093409838393,118.8488750803149,953,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0954,98,70,1,51,122,1962.9425861907894,3991.4645322554043,1155.5492203620665,7109.956338808261,197.39365210851577,954,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0955,95,65,0,35,100,1702.1104674927801,2118.705378472916,714.2128574427308,4535.028703408427,297.3224522439558,955,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0956,87,53,0,33,86,1618.3500796712215,2334.970772335996,284.82080937280716,4238.141661380025,14.351832189985899,956,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0957,97,63,1,48,112,1602.5791237387623,3176.8218590439624,1525.0485378468748,6304.4495206296,85.95326267584011,957,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0958,105,72,1,40,113,2144.4109627500884,2297.1999745994985,483.6869471564073,4925.297884505995,142.9761218472547,958,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0959,93,59,0,37,96,1590.8726309122173,2236.9638233540236,847.5400489752512,4675.376503241492,67.70328462559644,959,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0960,98,69,0,37,106,1658.325193612237,2575.110253426985,440.9655598040763,4674.401006843298,227.4550573765826,960,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0961,91,68,0,38,106,1755.285093919269,1973.7790687654924,560.9262252407906,4289.990387925552,114.70713825828477,961,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0962,104,74,0,42,116,1940.0472533268003,2329.025235806351,414.8379473571384,4683.91043649029,214.0113798377997,962,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0963,100,71,0,40,111,1865.0358855884374,2737.264005458189,690.4236923511833,5292.72358339781,111.34981724738878,963,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0964,114,86,0,41,127,2233.894435173839,2457.1189498659373,1627.8348282746967,6318.848213314473,45.754148143717,964,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0965,99,62,0,48,110,1994.6476304601663,3360.241643734406,1475.1868287765676,6830.076102971139,204.77582880016766,965,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0966,110,78,0,38,116,2255.287338319759,2532.3334581541694,857.9786957082285,5645.599492182157,33.31304537674478,966,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0967,98,69,1,37,107,1966.5431426044206,1937.275848938116,467.8776230992278,4371.696614641764,129.93705313513954,967,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0968,105,70,0,39,109,1943.1263347510055,2624.674304149453,646.3738224338409,5214.1744613343,166.89524280991432,968,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0969,112,72,0,46,118,1817.349754600041,2516.790726513326,1321.6894226952518,5655.829903808619,663.3876890164341,969,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0970,113,72,1,35,108,1914.435214853208,2143.9599860104613,994.740919835407,5053.136120699076,3.4771425057171115,970,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0971,100,68,0,40,108,1794.6090569209696,2786.9240154564727,477.2023351326801,5058.735407510122,63.702320059396,971,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0972,128,91,2,45,138,2814.036014574751,2450.1514219604173,1674.9994935499922,6939.186930085161,351.9052074829141,972,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0973,96,63,1,41,105,1748.3085384312835,2864.768504291154,346.87039766438113,4959.947440386819,123.41866855721193,973,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0974,113,87,1,45,133,2179.599331805353,3281.136428626605,817.4983600870477,6278.234120519005,160.39435017805238,974,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0975,96,71,0,36,107,1969.9332479480481,1924.3694990417368,1076.486580465743,4970.789327455528,25.660402882880305,975,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0976,107,72,0,48,120,1930.4340162850965,3407.3241455973525,806.9769796959013,6144.7351415783505,83.94657687252109,976,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0977,103,69,2,42,113,1658.5227794581533,2868.3957305977847,748.5140806065652,5275.432590662504,470.3862565659851,977,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0978,102,67,0,38,105,1599.1841169513548,1965.5729332588353,452.19913230444996,4016.9561825146397,0.0,978,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0979,84,51,0,38,89,1565.9418714378135,2293.503232241577,1035.2728092333398,4894.71791291273,21.298839321472215,979,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0980,102,77,1,38,116,2010.8956697896476,3097.968577720743,530.3036508581871,5639.167898368578,113.93494688563177,980,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0981,83,56,0,40,96,1572.0789577042697,2468.534436676866,987.1479972680253,5027.761391649161,388.36478072949734,981,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0982,100,78,0,47,125,2880.9835462926335,3039.8330159058983,1839.8062464711556,7760.622808669687,165.47905658005945,982,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0983,90,71,1,31,103,1964.4579248644866,1787.2154969862806,1946.1465574092274,5697.819979259994,340.3740432350284,983,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0984,116,80,0,47,127,2155.5299618221907,3057.1081928285776,497.344887882541,5709.983042533309,208.4551507125476,984,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0985,92,68,0,32,100,1964.0917618043306,1592.9787599151443,400.12791730034735,3957.198439019822,0.0,985,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0986,82,59,0,35,94,1504.7409376792987,2011.7665305025546,1317.6044349391989,4834.111903121052,239.0523542732138,986,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0987,86,54,0,34,88,1586.2458916963744,2373.4328503578286,850.137922687668,4809.816664741871,396.47759977738076,987,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0988,100,76,0,38,114,1960.026958610167,2122.3453545167026,1910.4299513292592,5992.802264456129,333.03883313915935,988,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0989,111,75,0,48,123,2306.0725027509025,2855.986668245008,1546.6092304027088,6708.668401398619,196.48053939966036,989,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0990,101,81,1,46,128,2385.230223366466,2700.519218774499,483.5607239090872,5569.3101660500515,47.32854253665785,990,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0991,103,63,1,36,100,1881.3586320132702,2692.446128075125,973.8437552813441,5547.6485153697395,57.786814387646984,991,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0992,101,63,0,35,98,1660.5585816696944,2218.399640060708,1121.833004440316,5000.791226170719,528.1911572724011,992,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0993,110,84,1,44,129,2534.5206988107384,3235.762464904863,507.7472364372079,6278.030400152809,465.53000297148037,993,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0994,103,83,0,43,126,2197.8588333527914,2644.931843732763,597.1588268367573,5439.949503922311,9.875885537076684,994,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0995,105,73,0,42,115,1941.0311242219152,1961.776638459089,914.2259486144584,4817.033711295463,194.24944239288337,995,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0996,101,64,2,45,111,1981.1105585697942,2301.460906049329,983.0307340695399,5265.602198688663,13.151641986931807,996,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0997,118,86,0,47,133,2307.888569009094,3466.0806927031667,1192.353795942649,6966.32305765491,444.73723764648145,997,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
